decl,decl_fanout,qid_index,qid,qid_label,qid_status,qid_importance,is_primary_decl_of_qid,qid_other_decls,wikipedia_url,wikidata_url,mathlib_doc_url,decision,notes
FourierTransform,2,2/2,Q6520159,Fourier transform,formalized,Top,FALSE,"Fourier.fourierIntegral, MeasureTheory.Integrable.fourierInv_fourier_eq, Real.instFourierTransform, VectorFourier.fourierIntegral",https://en.wikipedia.org/wiki/Fourier_transform,https://www.wikidata.org/wiki/Q6520159,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FourierTransform,,
FreeGroup,2,1/2,Q2662474,Geometric group theory,formalized,High,FALSE,"Group.FG, Group.rank, SimpleGraph.mulCayley",https://en.wikipedia.org/wiki/Geometric_group_theory,https://www.wikidata.org/wiki/Q2662474,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FreeGroup,,
FreeGroup,2,2/2,Q431078,Free group,formalized,High,TRUE,"FreeGroup.lift, FreeGroup.of, FreeGroupBasis, IsFreeGroup",https://en.wikipedia.org/wiki/Free_group,https://www.wikidata.org/wiki/Q431078,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FreeGroup,,
Function.Bijective.comp,2,1/2,Q180907,Bijection,formalized,High,FALSE,"Equiv, Function.Bijective, Function.bijective_iff_has_inverse",https://en.wikipedia.org/wiki/Bijection,https://www.wikidata.org/wiki/Q180907,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.Bijective.comp,,
Function.Bijective.comp,2,2/2,Q244761,Function composition,formalized,Top,FALSE,"Function.Injective.comp_left, Function.Surjective.comp_left, Function.comp_assoc",https://en.wikipedia.org/wiki/Function_composition,https://www.wikidata.org/wiki/Q244761,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.Bijective.comp,,
Function.IsFixedPt,2,1/2,Q11348,Function (mathematics),not_formalized,Top,FALSE,"Function.Bijective, Function.graph",https://en.wikipedia.org/wiki/Function_mathematics,https://www.wikidata.org/wiki/Q11348,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.IsFixedPt,,
Function.IsFixedPt,2,2/2,Q1422068,Fixed-point theorem,formalized,High,TRUE,"ContractingWith.fixedPoint, ContractingWith.fixedPoint_isFixedPt, Function.fixedPoints, OrderHom.fixedPoints.completeLattice",https://en.wikipedia.org/wiki/Fixed-point_theorem,https://www.wikidata.org/wiki/Q1422068,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.IsFixedPt,,
Function.Surjective,2,1/2,Q1806121,Range of a function,formalized,High,FALSE,"Set.image, Set.range, Set.rangeFactorization",https://en.wikipedia.org/wiki/Range_of_a_function,https://www.wikidata.org/wiki/Q1806121,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.Surjective,,
Function.Surjective,2,2/2,Q229102,Surjective function,formalized,High,TRUE,"Function.Bijective, Function.Surjective.hasRightInverse, Function.Surjective.of_comp, Function.surjective_iff_hasRightInverse",https://en.wikipedia.org/wiki/Surjective_function,https://www.wikidata.org/wiki/Q229102,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.Surjective,,
Function.graph,2,1/2,Q11348,Function (mathematics),not_formalized,Top,FALSE,"Function.Bijective, Function.IsFixedPt",https://en.wikipedia.org/wiki/Function_mathematics,https://www.wikidata.org/wiki/Q11348,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.graph,,
Function.graph,2,2/2,Q182598,Graph of a function,formalized,High,FALSE,"Function.graph_injective, LinearMap.graph, Set.graphOn, Set.mem_graphOn",https://en.wikipedia.org/wiki/Graph_of_a_function,https://www.wikidata.org/wiki/Q182598,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Function.graph,,
FundamentalGroup,2,1/2,Q212803,Algebraic topology,formalized,Top,TRUE,"AlgebraicTopology.singularChainComplexFunctor, ContinuousMap.Homotopy, ContinuousMap.HomotopyEquiv, FundamentalGroupoid",https://en.wikipedia.org/wiki/Algebraic_topology,https://www.wikidata.org/wiki/Q212803,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FundamentalGroup,,
FundamentalGroup,2,2/2,Q662830,Fundamental group,formalized,Top,TRUE,"FundamentalGroup.fundamentalGroupMulEquivOfPath, FundamentalGroup.fundamentalGroupMulEquivOfPathConnected, FundamentalGroup.map, FundamentalGroupoid",https://en.wikipedia.org/wiki/Fundamental_group,https://www.wikidata.org/wiki/Q662830,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FundamentalGroup,,
FundamentalGroupoid,2,1/2,Q212803,Algebraic topology,formalized,Top,FALSE,"AlgebraicTopology.singularChainComplexFunctor, ContinuousMap.Homotopy, ContinuousMap.HomotopyEquiv, FundamentalGroup",https://en.wikipedia.org/wiki/Algebraic_topology,https://www.wikidata.org/wiki/Q212803,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FundamentalGroupoid,,
FundamentalGroupoid,2,2/2,Q662830,Fundamental group,formalized,Top,FALSE,"FundamentalGroup, FundamentalGroup.fundamentalGroupMulEquivOfPath, FundamentalGroup.fundamentalGroupMulEquivOfPathConnected, FundamentalGroup.map",https://en.wikipedia.org/wiki/Fundamental_group,https://www.wikidata.org/wiki/Q662830,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FundamentalGroupoid,,
GCDMonoid,2,1/2,Q102761,Least common multiple,formalized,High,TRUE,"EuclideanDomain.lcm, Finset.lcm, Multiset.lcm, NormalizedGCDMonoid",https://en.wikipedia.org/wiki/Least_common_multiple,https://www.wikidata.org/wiki/Q102761,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GCDMonoid,,
GCDMonoid,2,2/2,Q131752,Greatest common divisor,formalized,High,TRUE,"EuclideanDomain.gcd, Finset.gcd, GCDMonoid.gcd, Int.gcd_eq_gcd_ab",https://en.wikipedia.org/wiki/Greatest_common_divisor,https://www.wikidata.org/wiki/Q131752,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GCDMonoid,,
GenContFract,2,1/2,Q206816,Simple continued fraction,formalized,High,FALSE,"ContFract, GenContFract.IsSimpContFract, GenContFract.of, SimpContFract",https://en.wikipedia.org/wiki/Simple_continued_fraction,https://www.wikidata.org/wiki/Q206816,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GenContFract,,
GenContFract,2,2/2,Q4115724,Continued fraction,formalized,Mid,TRUE,"ContFract, GenContFract.Terminates, GenContFract.convs, SimpContFract",https://en.wikipedia.org/wiki/Continued_fraction,https://www.wikidata.org/wiki/Q4115724,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GenContFract,,
GeneralizedBooleanAlgebra,2,1/2,Q173183,Boolean algebra,formalized,Top,FALSE,"BooleanAlgebra, BooleanRing, CompleteBooleanAlgebra, Prop.instBooleanAlgebra",https://en.wikipedia.org/wiki/Boolean_algebra,https://www.wikidata.org/wiki/Q173183,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GeneralizedBooleanAlgebra,,
GeneralizedBooleanAlgebra,2,2/2,Q4973304,Boolean algebra (structure),formalized,Mid,FALSE,"BooleanAlgebra, BooleanRing, CompleteBooleanAlgebra",https://en.wikipedia.org/wiki/Boolean_algebra_structure,https://www.wikidata.org/wiki/Q4973304,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GeneralizedBooleanAlgebra,,
GeneralizedHeytingAlgebra,2,1/2,Q1617044,Heyting algebra,formalized,Mid,FALSE,"BiheytingAlgebra, CoheytingAlgebra, HeytingAlgebra, Order.Frame",https://en.wikipedia.org/wiki/Heyting_algebra,https://www.wikidata.org/wiki/Q1617044,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GeneralizedHeytingAlgebra,,
GeneralizedHeytingAlgebra,2,2/2,Q176786,Intuitionistic logic,formalized,High,FALSE,"HeytingAlgebra, IProp, itauto",https://en.wikipedia.org/wiki/Intuitionistic_logic,https://www.wikidata.org/wiki/Q176786,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=GeneralizedHeytingAlgebra,,
Graph,2,1/2,Q1192971,Network theory,formalized,High,FALSE,"Digraph, Quiver, SimpleGraph",https://en.wikipedia.org/wiki/Network_theory,https://www.wikidata.org/wiki/Q1192971,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Graph,,
Graph,2,2/2,Q131476,Graph theory,formalized,High,FALSE,"Quiver, SimpleGraph, SimpleGraph.Subgraph, SimpleGraph.Walk",https://en.wikipedia.org/wiki/Graph_theory,https://www.wikidata.org/wiki/Q131476,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Graph,,
HarmonicAt,2,1/2,Q339444,Laplace's equation,formalized,Top,TRUE,"HarmonicOnNhd, InnerProductSpace.instLaplacian, InnerProductSpace.laplacianWithin",https://en.wikipedia.org/wiki/Laplaces_equation,https://www.wikidata.org/wiki/Q339444,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HarmonicAt,,
HarmonicAt,2,2/2,Q876215,Harmonic analysis,formalized,Top,FALSE,"PontryaginDual, fourierCoeff, fourierIntegral",https://en.wikipedia.org/wiki/Harmonic_analysis,https://www.wikidata.org/wiki/Q876215,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HarmonicAt,,
HasFPowerSeriesAt,2,1/2,Q206925,Power series,formalized,High,FALSE,"FormalMultilinearSeries, HasFPowerSeriesOnBall, PowerSeries",https://en.wikipedia.org/wiki/Power_series,https://www.wikidata.org/wiki/Q206925,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFPowerSeriesAt,,
HasFPowerSeriesAt,2,2/2,Q215084,Analytic function,formalized,High,FALSE,"AnalyticAt, AnalyticOn, AnalyticOnNhd, HasFPowerSeriesOnBall",https://en.wikipedia.org/wiki/Analytic_function,https://www.wikidata.org/wiki/Q215084,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFPowerSeriesAt,,
HasFPowerSeriesOnBall,2,1/2,Q206925,Power series,formalized,High,FALSE,"FormalMultilinearSeries, HasFPowerSeriesAt, PowerSeries",https://en.wikipedia.org/wiki/Power_series,https://www.wikidata.org/wiki/Q206925,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFPowerSeriesOnBall,,
HasFPowerSeriesOnBall,2,2/2,Q215084,Analytic function,formalized,High,FALSE,"AnalyticAt, AnalyticOn, AnalyticOnNhd, HasFPowerSeriesAt",https://en.wikipedia.org/wiki/Analytic_function,https://www.wikidata.org/wiki/Q215084,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFPowerSeriesOnBall,,
HasStrictFDerivAt.implicitFunction,2,1/2,Q1196523,Implicit function,formalized,High,FALSE,"ImplicitFunctionData, ImplicitFunctionData.hasStrictFDerivAt_implicitFunction_fderiv, ImplicitFunctionData.implicitFunction, ImplicitFunctionData.toOpenPartialHomeomorph",https://en.wikipedia.org/wiki/Implicit_function,https://www.wikidata.org/wiki/Q1196523,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasStrictFDerivAt.implicitFunction,,
HasStrictFDerivAt.implicitFunction,2,2/2,Q848375,Implicit function theorem,formalized,High,TRUE,"HasStrictFDerivAt.implicitFunctionOfBivariate, HasStrictFDerivAt.to_implicitFunction, ImplicitFunctionData, ImplicitFunctionData.implicitFunction",https://en.wikipedia.org/wiki/Implicit_function_theorem,https://www.wikidata.org/wiki/Q848375,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasStrictFDerivAt.implicitFunction,,
HeytingAlgebra,2,1/2,Q1617044,Heyting algebra,formalized,Mid,TRUE,"BiheytingAlgebra, CoheytingAlgebra, GeneralizedHeytingAlgebra, Order.Frame",https://en.wikipedia.org/wiki/Heyting_algebra,https://www.wikidata.org/wiki/Q1617044,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HeytingAlgebra,,
HeytingAlgebra,2,2/2,Q176786,Intuitionistic logic,formalized,High,TRUE,"GeneralizedHeytingAlgebra, IProp, itauto",https://en.wikipedia.org/wiki/Intuitionistic_logic,https://www.wikidata.org/wiki/Q176786,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HeytingAlgebra,,
Homeomorph,2,1/2,Q202906,Homeomorphism,formalized,High,TRUE,"Homeomorph.symm, HomeomorphClass, IsHomeomorph",https://en.wikipedia.org/wiki/Homeomorphism,https://www.wikidata.org/wiki/Q202906,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Homeomorph,,
Homeomorph,2,2/2,Q42989,Topology,formalized,Top,FALSE,"Continuous, IsOpen, TopologicalSpace",https://en.wikipedia.org/wiki/Topology,https://www.wikidata.org/wiki/Q42989,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Homeomorph,,
HomologicalComplex,2,1/2,Q1144780,Homology (mathematics),formalized,High,FALSE,"ChainComplex, HomologicalComplex.homology, HomologicalComplex.homologyFunctor, ShortComplex.homology",https://en.wikipedia.org/wiki/Homology_mathematics,https://www.wikidata.org/wiki/Q1144780,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HomologicalComplex,,
HomologicalComplex,2,2/2,Q579978,Homological algebra,formalized,Top,TRUE,"ChainComplex, CochainComplex, HomologicalComplex.homology, ShortComplex",https://en.wikipedia.org/wiki/Homological_algebra,https://www.wikidata.org/wiki/Q579978,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HomologicalComplex,,
HomologicalComplex.homology,2,1/2,Q1144780,Homology (mathematics),formalized,High,TRUE,"ChainComplex, HomologicalComplex, HomologicalComplex.homologyFunctor, ShortComplex.homology",https://en.wikipedia.org/wiki/Homology_mathematics,https://www.wikidata.org/wiki/Q1144780,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HomologicalComplex.homology,,
HomologicalComplex.homology,2,2/2,Q579978,Homological algebra,formalized,Top,FALSE,"ChainComplex, CochainComplex, HomologicalComplex, ShortComplex",https://en.wikipedia.org/wiki/Homological_algebra,https://www.wikidata.org/wiki/Q579978,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HomologicalComplex.homology,,
Ideal,2,1/2,Q1208658,Ring theory,formalized,Top,FALSE,"CommRing, Ring, RingHom, Semiring",https://en.wikipedia.org/wiki/Ring_theory,https://www.wikidata.org/wiki/Q1208658,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Ideal,,
Ideal,2,2/2,Q727659,Commutative algebra,formalized,Top,FALSE,"Algebra, CommRing, CommSemiring, Module",https://en.wikipedia.org/wiki/Commutative_algebra,https://www.wikidata.org/wiki/Q727659,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Ideal,,
ImplicitFunctionData,2,1/2,Q1196523,Implicit function,formalized,High,FALSE,"HasStrictFDerivAt.implicitFunction, ImplicitFunctionData.hasStrictFDerivAt_implicitFunction_fderiv, ImplicitFunctionData.implicitFunction, ImplicitFunctionData.toOpenPartialHomeomorph",https://en.wikipedia.org/wiki/Implicit_function,https://www.wikidata.org/wiki/Q1196523,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=ImplicitFunctionData,,
ImplicitFunctionData,2,2/2,Q848375,Implicit function theorem,formalized,High,FALSE,"HasStrictFDerivAt.implicitFunction, HasStrictFDerivAt.implicitFunctionOfBivariate, HasStrictFDerivAt.to_implicitFunction, ImplicitFunctionData.implicitFunction",https://en.wikipedia.org/wiki/Implicit_function_theorem,https://www.wikidata.org/wiki/Q848375,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=ImplicitFunctionData,,
ImplicitFunctionData.implicitFunction,2,1/2,Q1196523,Implicit function,formalized,High,TRUE,"HasStrictFDerivAt.implicitFunction, ImplicitFunctionData, ImplicitFunctionData.hasStrictFDerivAt_implicitFunction_fderiv, ImplicitFunctionData.toOpenPartialHomeomorph",https://en.wikipedia.org/wiki/Implicit_function,https://www.wikidata.org/wiki/Q1196523,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=ImplicitFunctionData.implicitFunction,,
ImplicitFunctionData.implicitFunction,2,2/2,Q848375,Implicit function theorem,formalized,High,FALSE,"HasStrictFDerivAt.implicitFunction, HasStrictFDerivAt.implicitFunctionOfBivariate, HasStrictFDerivAt.to_implicitFunction, ImplicitFunctionData",https://en.wikipedia.org/wiki/Implicit_function_theorem,https://www.wikidata.org/wiki/Q848375,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=ImplicitFunctionData.implicitFunction,,
Inner,2,1/2,Q181365,Dot product,formalized,High,FALSE,"InnerProductSpace, Matrix.dotProduct, Matrix.dotProductBilin",https://en.wikipedia.org/wiki/Dot_product,https://www.wikidata.org/wiki/Q181365,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Inner,,
Inner,2,2/2,Q214159,Inner product space,formalized,High,FALSE,"InnerProductSpace, InnerProductSpace.Core, PreInnerProductSpace.Core",https://en.wikipedia.org/wiki/Inner_product_space,https://www.wikidata.org/wiki/Q214159,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Inner,,
InnerProductGeometry.angle,2,1/2,Q11352,Angle,formalized,Top,TRUE,"EuclideanGeometry.angle, Orientation.oangle, Real.Angle",https://en.wikipedia.org/wiki/Angle,https://www.wikidata.org/wiki/Q11352,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=InnerProductGeometry.angle,,
InnerProductGeometry.angle,2,2/2,Q210,Right angle,formalized,High,FALSE,"InnerProductGeometry.cos_eq_zero_iff_angle_eq_pi_div_two, InnerProductGeometry.inner_eq_zero_iff_angle_eq_pi_div_two, InnerProductGeometry.norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two, Real.Angle.sign_coe_pi_div_two",https://en.wikipedia.org/wiki/Right_angle,https://www.wikidata.org/wiki/Q210,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=InnerProductGeometry.angle,,
InnerProductGeometry.norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two,2,1/2,Q11518,Pythagorean theorem,formalized,Top,FALSE,"EuclideanGeometry.dist_sq_eq_dist_sq_add_dist_sq_iff_angle_eq_pi_div_two, EuclideanGeometry.dist_sq_of_inner_eq_zero, norm_add_sq_eq_norm_sq_add_norm_sq_iff_real_inner_eq_zero, norm_add_sq_eq_norm_sq_add_norm_sq_of_inner_eq_zero",https://en.wikipedia.org/wiki/Pythagorean_theorem,https://www.wikidata.org/wiki/Q11518,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=InnerProductGeometry.norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two,,
InnerProductGeometry.norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two,2,2/2,Q210,Right angle,formalized,High,FALSE,"InnerProductGeometry.angle, InnerProductGeometry.cos_eq_zero_iff_angle_eq_pi_div_two, InnerProductGeometry.inner_eq_zero_iff_angle_eq_pi_div_two, Real.Angle.sign_coe_pi_div_two",https://en.wikipedia.org/wiki/Right_angle,https://www.wikidata.org/wiki/Q210,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=InnerProductGeometry.norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two,,
InnerProductSpace.HarmonicAt,2,1/2,Q1192869,Dirichlet problem,formalized,High,FALSE,"InnerProductSpace.HarmonicContOnCl, InnerProductSpace.HarmonicContOnCl.circleAverage_poissonKernel_smul, InnerProductSpace.HarmonicOnNhd, Laplacian.laplacian",https://en.wikipedia.org/wiki/Dirichlet_problem,https://www.wikidata.org/wiki/Q1192869,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=InnerProductSpace.HarmonicAt,,
